database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
SPR,223,tdbR00000448,78,(((((((.(((((....))))).....((((((((......)))))))).(((((.......))))))))))))....,0.8,0.5333333333333333,0.64,0.06407427700014523
SPR,208,tdbR00000457,76,(((((((..(((..(((.(((.(((((((((((...)))))))....))))..))).)))..))))))))))....,0.5714285714285714,0.4,0.47058823529411764,0.061527345000286005
PDB,63,bpRNA_PDB_63,27,((((...((((....))))....)))),0.7272727272727273,1.0,0.8421052631578948,0.045770552000249154
PDB,80,bpRNA_PDB_80,22,((((..............)))),0.5714285714285714,1.0,0.7272727272727273,0.04569178400015517
PDB,224,bpRNA_PDB_224,27,(((((((((((.....))))))))))),0.9166666666666666,1.0,0.9565217391304348,0.04596074300025066
SPR,134,tdbR00000564,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.061365958000351384
SPR,47,tdbR00000507,77,.((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))).....,1.0,1.0,1.0,0.060725563000232796
PDB,77,bpRNA_PDB_77,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.76,0.9047619047619048,0.8260869565217391,0.06321360999936587
PDB,303,bpRNA_PDB_303,48,(((((((((((((((((((........))))))).))).))))))))),0.9473684210526315,0.9,0.9230769230769231,0.05019638599969767
PDB,186,bpRNA_PDB_186,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.7407407407407407,1.0,0.851063829787234,0.06260834300064744
SPR,59,tdbR00000543,85,(((((((((((......))))...((((((((((((.(((((.........)))))..))))))))...)))).)))))))....,0.3333333333333333,0.25,0.28571428571428575,0.0689341979996243
SPR,399,tdbR00000011,75,(((((((..........((((((..((((....)))).))))))...(((((.......))))))))))))....,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.06201308399977279
PDB,521,bpRNA_PDB_521,27,.(((((..((........)).))))).,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.047198227000080806
PDB,626,bpRNA_PDB_626,65,((((((.....(((((.......)))))..........((((((.......))))))..)))))),0.6956521739130435,0.8888888888888888,0.7804878048780488,0.05571287500060862
PDB,23,bpRNA_PDB_23,17,(((((.......))))),0.8333333333333334,1.0,0.9090909090909091,0.045412786999804666
SPR,2,tdbR00000030,71,.........((((......)))).(((((.......)))))....((((((...))))))...........,0.6666666666666666,0.875,0.7567567567567567,0.05911451100018894
SPR,127,tdbR00000202,76,((((((((.((((........))))...((((((((.....)))))))).(((.......))).))))))))....,0.6666666666666666,0.56,0.6086956521739131,0.06333628799984581
PDB,489,bpRNA_PDB_489,67,(((((((.....(((((.......)))))..........((((((.......))))))..))))))),0.6296296296296297,0.9444444444444444,0.7555555555555556,0.05662868699982937
SPR,275,tdbR00000169,72,((((((...(((......))).(((((((...))))))).....(((...........))).))))))....,0.8947368421052632,0.8095238095238095,0.8500000000000001,0.058811233000596985
PDB,72,bpRNA_PDB_72,19,(((((((.....))))))),0.875,1.0,0.9333333333333333,0.045111278999684146
SPR,402,tdbR00000235,85,(((((((.((....(((.....))).(((((.......)))))((((((.((.((....)).)).)))))).)))))))))....,0.65,0.3939393939393939,0.490566037735849,0.06889912600036041
PDB,424,bpRNA_PDB_424,27,(((((......)))))...........,0.625,1.0,0.7692307692307693,0.04516395500013459
SPR,113,tdbR00000610,77,((((((((.((((.........))))(((.(((((.(((((....))))).)))))..)))....))))))))....,0.5238095238095238,0.39285714285714285,0.4489795918367347,0.064741056999992
SPR,537,tdbR00000555,78,(((((((..(((............))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.06304231900048762
PDB,93,bpRNA_PDB_93,22,..(((....)))..........,0.375,1.0,0.5454545454545454,0.04517118299918366
SPR,197,tdbR00000456,76,((((((..(((...)))(((((.....))))).......((.((((((((....)))))))).)).))))))....,0.47619047619047616,0.3333333333333333,0.39215686274509803,0.06416855000043142
PDB,92,bpRNA_PDB_92,13,(((((...))))),1.0,0.6666666666666666,0.8,0.04474071200002072
SPR,192,tdbR00000484,76,(((((((..((((........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.06305151099968498
PDB,68,bpRNA_PDB_68,13,(((......))).,0.75,1.0,0.8571428571428571,0.04560720900008164
PDB,172,bpRNA_PDB_172,23,((((((.(((....))))))))),0.8888888888888888,0.8888888888888888,0.8888888888888888,0.04707897200023581
PDB,2,bpRNA_PDB_2,41,((((.((....((((((((...))))))))....)).)))),0.7647058823529411,0.8666666666666667,0.8125,0.04718389700065018
PDB,88,bpRNA_PDB_88,16,.(((((....))))).,0.8333333333333334,1.0,0.9090909090909091,0.045177709000199684
PDB,154,bpRNA_PDB_154,25,(((.(((((((....)))))))))),1.0,0.6363636363636364,0.7777777777777778,0.04489066099995398
SPR,592,tdbR00000337,75,(((((((.(((((........)))))((((........)))).....(((((.......))))))))))))....,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.06199588300023606
SPR,450,tdbR00000322,78,(((((((..((((..........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.06571161899955769
PDB,478,bpRNA_PDB_478,112,((((((((..((..(((.......)))..)).((((......)))).(((((....)))))..(((((.......))))).(((((......))).))......)))))))),0.6428571428571429,0.8709677419354839,0.7397260273972603,0.09788720000051399
PDB,340,bpRNA_PDB_340,17,(((((((...))))))),1.0,0.75,0.8571428571428571,0.04569988399998692
SPR,474,tdbR00000422,85,(((((((((((((.(((((..((((((((((.......)))))))).))..)).))).))).........))).)))))))....,0.6190476190476191,0.41935483870967744,0.5,0.07164327600003162
PDB,484,bpRNA_PDB_484,67,(((((((.....(((((.......)))))..........((((((.......))))))..))))))),0.6428571428571429,1.0,0.782608695652174,0.05554990299970086
PDB,611,bpRNA_PDB_611,101,((((...............))))(((((((((........)))))))))..(((((((((((........)))))))).))).........(((...))).,0.59375,0.6551724137931034,0.6229508196721311,0.08619257200007269
SPR,446,tdbR00000233,83,(((((((..........(.....).((((((((....).))))))).........(((((.......))))))))))))....,0.8571428571428571,0.8181818181818182,0.8372093023255814,0.06684305399994628
PDB,649,bpRNA_PDB_649,31,.......((((.(((........))).)))),0.5833333333333334,1.0,0.7368421052631579,0.04588887599948066
SPR,303,tdbR00000572,73,(((((((..((((........))))..(((((((..(((((((....)).))))).))).).)))))))))).,0.55,0.4583333333333333,0.5,0.06375045499953558
SPR,56,tdbR00000389,92,(((((((..((((((((.((....)).)))..)))))........((((((......)))))).(((((.......))))))))))))....,0.6666666666666666,0.3684210526315789,0.4745762711864407,0.0757517239999288
PDB,211,bpRNA_PDB_211,16,((((.......)))).,0.5714285714285714,1.0,0.7272727272727273,0.04557423200003541
PDB,222,bpRNA_PDB_222,31,(((((((((((........)))).))))))),0.9090909090909091,0.8333333333333334,0.8695652173913043,0.04813041499983228
PDB,189,bpRNA_PDB_189,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.7407407407407407,1.0,0.851063829787234,0.06293107100009365
PDB,619,bpRNA_PDB_619,64,(((((((..((........(((((....))))).))..))))))).....((((....))))..,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.05665206300000136
SPR,423,tdbR00000039,76,(((((((..((((........)))).(((.(((((...))))).))).(((((.......))))))))))))....,0.9523809523809523,0.7407407407407407,0.8333333333333334,0.06372963000012533
SPR,300,tdbR00000573,72,(((((((......((((.....)))).((((.......)))).....(((((.......)))))))))))).,0.8,0.7619047619047619,0.7804878048780488,0.06072681899968302
SPR,88,tdbR00000246,78,(((((((..((((.((...))..)))).(((((.......))))).....((((((....)).)))))))))))....,0.9523809523809523,0.7142857142857143,0.8163265306122449,0.06032236000010016
PDB,246,bpRNA_PDB_246,17,(((((((...))))))),1.0,0.09090909090909091,0.16666666666666669,0.045396778999929666
SPR,339,tdbR00000307,75,((((....))))..(((((.....((((((.......)))))).((((.(((.......)))))))..)))))..,0.6190476190476191,0.5416666666666666,0.5777777777777778,0.06595960000049672
PDB,519,bpRNA_PDB_519,33,(((((..........))))).............,0.45454545454545453,1.0,0.625,0.04591108200020244
PDB,441,bpRNA_PDB_441,39,(((((((.......(((((....))))))))))))....,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.048470640999767056
SPR,460,tdbR00000467,77,((((((((((((.((((((..(((...(((((.......))))).)))..)))))).))))....))))))))....,0.6,0.3870967741935484,0.47058823529411764,0.06278087099963159
PDB,425,bpRNA_PDB_425,27,(((((......)))))...........,0.625,1.0,0.7692307692307693,0.047557427000356256
PDB,94,bpRNA_PDB_94,14,(((((....))))),0.8333333333333334,1.0,0.9090909090909091,0.04532495100011147
PDB,429,bpRNA_PDB_429,34,((((((((...(((((....))))).)))))))),0.9285714285714286,1.0,0.962962962962963,0.04737273800037656
SPR,325,tdbR00000608,85,(((((((.((((....)))).......(((((.......))))).((((...)))).(((((.......))))))))))))....,0.85,0.5666666666666667,0.68,0.06982130699998379
PDB,165,bpRNA_PDB_165,30,(((((...(((((....)))))...))))),0.7142857142857143,1.0,0.8333333333333333,0.046704747999683605
SPR,382,tdbR00000480,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.9523809523809523,1.0,0.975609756097561,0.0626027990001603
PDB,100,bpRNA_PDB_100,19,..((((......))))...,0,0.0,0,0.04540566200012108
SPR,165,tdbR00000046,76,(((((((..((((.........))))((((((.......))))))....((((.......)))).)))))))....,0.9545454545454546,1.0,0.9767441860465117,0.062487956999575545
SPR,426,tdbR00000198,76,(((((((..((((........)))).((((.(((.....((((......))))...))).)))).)))))))....,0.5238095238095238,0.6470588235294118,0.5789473684210527,0.06285879299957742
PDB,134,bpRNA_PDB_134,24,(((((((((.....))).)))))),0.9,1.0,0.9473684210526316,0.046308300999953644
SPR,240,tdbR00000106,74,(((((((..((((.......)))).((((((.....))))))....(((((.......))))))))))))....,1.0,0.9130434782608695,0.9545454545454545,0.06104115099969931
PDB,397,bpRNA_PDB_397,42,((((.((((((((..((((....))))...)))))))))))),0.8571428571428571,0.6,0.7058823529411764,0.04822422300003382
SPR,594,tdbR00000339,75,(((((((((((((........)))))..((..(((((((((........)))))))))..)).))))))))....,0.5238095238095238,0.4230769230769231,0.4680851063829788,0.06411699000000226
SPR,329,tdbR00000414,86,((((((..((((....)))).((((((....(((((......)))))..))))))...(((((.......))))).))))))....,0.6190476190476191,0.3939393939393939,0.48148148148148145,0.07027376099995308
SPR,78,tdbR00000367,72,((((....................(((((.......))))).((((((((......))))))))))))....,0.7,0.7777777777777778,0.7368421052631577,0.06047358300020278
SPR,348,tdbR00000344,75,((((((...((((........)))).(((((.......)))))....(((((.......))))).))))))....,0.9523809523809523,1.0,0.975609756097561,0.06305067100038286
PDB,620,bpRNA_PDB_620,64,(((((((..((........(((((....))))).))..))))))).....((((....))))..,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.054286056999444554
SPR,526,tdbR00000395,86,((((((...(((...((((((........)))))).)))....(((((...))))).((((((.......))))))))))))....,0.5238095238095238,0.3333333333333333,0.40740740740740733,0.0728714349997972
SPR,381,tdbR00000434,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.9523809523809523,1.0,0.975609756097561,0.06193160899965733
SPR,314,tdbR00000563,76,(((((((..((((........)))).(((((.......)))))......((((.......)))).)))))))....,0.9523809523809523,1.0,0.975609756097561,0.06459512800029188
PDB,97,bpRNA_PDB_97,22,(((((((((....))))))))),0.9,1.0,0.9473684210526316,0.04561417900004017
PDB,357,bpRNA_PDB_357,34,((((((((((((((....)))))..))))))))),0.8666666666666667,0.9285714285714286,0.896551724137931,0.04845419100001891
PDB,542,bpRNA_PDB_542,233,.((((((((((((((((.((((((.(((((((((..((((((....))))))..(((((.(((((((((.(((.((....)).))).))))...)))))...)))))(((....))).)))).)))))..(((((((((.....)))))))))...((((((...)))))))))))).))((((....))))(((.....)))))))).)).)))))))..............,0.8850574712643678,0.927710843373494,0.9058823529411766,0.4192527820005125
SPR,194,tdbR00000546,85,(((((((.((((...........))))(((((.......))))).(((...)))...(((((.......))))))))))))....,1.0,0.7142857142857143,0.8333333333333333,0.06588665700019192
SPR,13,tdbR00000583,78,(((((((.(((..((((((((..(((.....)))..))).))))).))).(((((.......))))))))))))....,0.6,0.4,0.48,0.06822709399966698
SPR,310,tdbR00000203,76,((((.(((.((((........))))..((((((((((...))))))))))(((.......))).))).))))....,0.7894736842105263,0.5357142857142857,0.6382978723404255,0.06592602900036582
SPR,108,tdbR00000410,85,(((((((..(((..........))).(((((((((((((.((..((((...)))).))..))))))))))).)))))))))....,0.47619047619047616,0.30303030303030304,0.37037037037037035,0.07213070200032234
SPR,18,tdbR00000579,78,(((((((.((((((((...))).)))))(((((....((((((((.....))))))))....))))))))))))....,0.5238095238095238,0.44,0.4782608695652174,0.0653290600002947
PDB,96,bpRNA_PDB_96,23,(((((((((.....))))))))),0.9,1.0,0.9473684210526316,0.04601514799924189
SPR,323,tdbR00000606,85,(((((((.((((....)))).......(((((.......))))).((((...)))).(((((.......))))))))))))....,0.85,0.5666666666666667,0.68,0.07214323100015463
PDB,184,bpRNA_PDB_184,22,(((..((((....))))..))),0.7,1.0,0.8235294117647058,0.04651445599938597
SPR,241,tdbR00000107,74,(((((((.......(((....)))((((((.......))))))...(((((.......))))))))))))....,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.06172931899982359
SPR,258,tdbR00000311,76,(((((((.((((((......)))))).(((((.......)))))....(((((.......))))))))))))....,1.0,0.7692307692307693,0.8695652173913044,0.06529030799993052
SPR,143,tdbR00000309,77,(((((((..((((.........)))).(((((((...))))))).....(((((.......))))))))))))....,1.0,0.84,0.9130434782608696,0.06523352499971224
PDB,175,bpRNA_PDB_175,29,((((((.................)))))),0.5,1.0,0.6666666666666666,0.045646082999155624
PDB,428,bpRNA_PDB_428,22,(((((...........))))).,0.5555555555555556,1.0,0.7142857142857143,0.04796997999983432
SPR,581,tdbR00000113,74,(((((((..((((.......)))).((((((.....)))))).....((((.......)))).)))))))....,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.06070103799993376
SPR,531,tdbR00000397,90,((((((.....(((.(((((((((........)))))))))))).(((((......))))).(((((.......))))).))))))....,0.5238095238095238,0.2894736842105263,0.3728813559322034,0.07826419200046075
SPR,551,tdbR00000524,75,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.059526989000005415
PDB,485,bpRNA_PDB_485,33,(((((..........))))).............,0.5,1.0,0.6666666666666666,0.04715258099986386
PDB,187,bpRNA_PDB_187,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.7407407407407407,1.0,0.851063829787234,0.06353704100001778
SPR,158,tdbR00000358,77,(((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))))....,1.0,1.0,1.0,0.06280589499965572
SPR,486,tdbR00000492,70,.(((((((..((((.....)))).((.((.......)).)).....(((......))).)))))))....,0.9,1.0,0.9473684210526316,0.05559140900004422
PDB,185,bpRNA_PDB_185,23,((((...(((....)))..)))),0.875,1.0,0.9333333333333333,0.046354109999811044
PDB,576,bpRNA_PDB_576,89,((((....((((((((((.....((.(((((((.(((....))))))))))))...(((....))).)))))))))).......)))).,0.5945945945945946,0.8148148148148148,0.6875,0.07456892000027437
SPR,394,tdbR00000617,76,(((((((.......((......)).(((((((.......)))))))..(((((.......))))))))))))....,0.8095238095238095,0.7727272727272727,0.7906976744186046,0.06678652099981264
SPR,30,tdbR00000398,54,((((((((.((((......((((((.....))))))))))..))))))))....,0.4666666666666667,0.30434782608695654,0.3684210526315789,0.05215459000010014
PDB,228,bpRNA_PDB_228,101,...(((((..(((((.(((((((((....)))))))))..)))))....((((((.....(((.....(((....))).....)))..)))))).))))).,0.75,0.9375,0.8333333333333334,0.08252653999988979
PDB,598,bpRNA_PDB_598,68,..........(((((...))))).((((((.((.........)).)))))).(((((.....))))).,0.2916666666666667,0.4375,0.35000000000000003,0.05708702199990512
SPR,117,tdbR00000360,77,(((((((...............((.(((((((.......))))))).))(((((......))))).)))))))....,0.7727272727272727,0.8095238095238095,0.7906976744186046,0.06296620000011899
SPR,591,tdbR00000549,83,(((((((..(((.(((((.....((((....))))....))))).)))........((((.......)))).)))))))....,0.6190476190476191,0.52,0.5652173913043478,0.06928282300032151
PDB,103,bpRNA_PDB_103,24,((..((((((....))))))..)),1.0,0.875,0.9333333333333333,0.04521086299973831
PDB,669,bpRNA_PDB_669,76,((((((...((((........)))).(((((.......))))).....(((((.......))))).))))))....,0.7407407407407407,1.0,0.851063829787234,0.06375438200029748
PDB,393,bpRNA_PDB_393,62,(((((.(((.......(((.(.((.(((((.....))))).)).)))).....)))))))).,0.43478260869565216,0.7142857142857143,0.5405405405405405,0.054377423000005365
SPR,89,tdbR00000247,74,(((((((..((((((....)))))).((((((....).)))))....((((.......)))).)))))))....,1.0,0.7692307692307693,0.8695652173913044,0.06283861399970192
PDB,395,bpRNA_PDB_395,53,((((((((((((((..((..(((((.....)))))))..)))))))))))))),0.8695652173913043,0.9523809523809523,0.909090909090909,0.051812876000440156
SPR,544,tdbR00000121,75,((((((...(((..........))).(((((.......)))))....(((((.......))))).))))))....,0.95,1.0,0.9743589743589743,0.06143016900023213
PDB,301,bpRNA_PDB_301,47,(((.......))).(((((((((..............))))))))).,0.5625,0.75,0.6428571428571429,0.04797909399985656
PDB,659,bpRNA_PDB_659,18,(((((((....))))))),1.0,1.0,1.0,0.04584974499994132
PDB,396,bpRNA_PDB_396,36,((((((((((((((((...)).)))))))))))))),0.8823529411764706,1.0,0.9375,0.04843519800033391
SPR,280,tdbR00000149,76,.(((((((.......(((((((..((.....))..)))))))......(((((.......))))))))))))....,0.5714285714285714,0.5,0.5333333333333333,0.06418961199960904
SPR,498,tdbR00000035,75,((((((((.((((........)))).(((((.......))))).....((((......)))).))))))))....,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.06626815399977204
PDB,48,bpRNA_PDB_48,27,((((((.(((((....))))))))))),0.9166666666666666,1.0,0.9565217391304348,0.045598925999911444
SPR,368,tdbR00000153,77,((((((...((((.........)))).(((((.......))))).....(((((.......))))).))))))....,0.9523809523809523,1.0,0.975609756097561,0.06268031600029644
PDB,108,bpRNA_PDB_108,33,...((((((......))))))............,0.625,0.7142857142857143,0.6666666666666666,0.04737441500037676
PDB,218,bpRNA_PDB_218,47,(((.......))).(((((((((..............))))))))).,0.5625,0.75,0.6428571428571429,0.05080653200002416
